sep=,
"Time","Status","Heizungspumpe","4-Wege-V","Durchfluss","AT","RT_Soll","VL_Heizen_Soll","VL_WW_Soll","VL_Min","VL","RL","EnergieIntegral","Kälteleistung","Stromv_Anzeige","Stromv_gemessen","PrEnergySumHcMonth","PrEnergyHwcMonth","Energie_Total_Gemessen","YieldHcMonth","YieldHwcMonth","COPHcMonth","COPHwcMonth"
2023-01-01 00:00:00,on,,,807,15.1,,26.6,45,,28.0,25.1,-28,2.47,0.330,0.400,0,0,1051092,1591,166,3.80,2.80
2023-01-01 00:10:00,on,,,858,15.1,,26.6,45,,27.4,25.6,-10,1.37,0.300,0.377,0,0,1051153,0.600,0,6.30,1
2023-01-01 00:20:00,off,,,706,15,,26.6,45,,27.0,25.6,-5,0.670,0.120,0.166,0,0,1051187,0.700,0,6.10,1
2023-01-01 00:30:00,off,,,516,14.8,,26.7,45,,25.7,25.7,-22,0,0,0.0203,0,0,1051191,0.700,0,5.90,1
2023-01-01 00:40:00,off,1,,516,14.8,22,26.7,45,25,25.3,25.3,-44,0,0,0.0204,0,0,1051194,0.700,0,5.80,1
2023-01-01 00:50:00,on,1,off,637,14.8,22,26.7,45,25,27.2,25.1,-50,1.04,0.150,0.198,0,0,1051218,0.900,0,5.90,1
2023-01-01 01:00:00,on,1,off,860,14.8,22,26.7,45,25,28.1,25.3,-14,2.47,0.340,0.397,0,0,1051287,1.30,0,6.40,1
2023-01-01 01:10:00,off,1,off,859,14.7,22,26.8,45,25,27.2,25.7,0,1.05,0.270,0.344,0,0,1051351,1.50,0,5.90,1
2023-01-01 01:20:00,off,1,off,532,14.7,22,26.8,45,25,25.7,25.7,-12,0,0,0.0208,0,0,1051356,1.50,0,5.80,1
2023-01-01 01:30:00,off,1,off,515,14.8,22,26.7,45,25,25.5,25.5,-31,0,0,0.0203,0,0,1051359,1.50,0,5.80,1
2023-01-01 01:40:00,off,1,off,516,14.8,22,26.7,45,25,25.3,25.3,-55,0,0,0.0203,0,0,1051363,1.50,0,5.70,1
2023-01-01 01:50:00,on,1,off,789,14.8,22,26.7,45,25,27.7,25.1,-29,2.25,0.290,0.385,0,0,1051423,1.90,0,6,1
2023-01-01 02:00:00,on,1,off,859,14.8,22,26.7,45,25,27.4,25.6,-10,1.43,0.300,0.375,0,0,1051485,2.10,0,5.90,1
2023-01-01 02:10:00,off,1,off,684,14.7,22,26.8,45,25,27.4,25.6,-6,0.660,0.120,0.159,0,0,1051518,2.20,0,5.80,1
2023-01-01 02:20:00,off,1,off,515,14.7,22,26.8,45,25,25.7,25.7,-21,0,0,0.0203,0,0,1051521,2.20,0,5.80,1
2023-01-01 02:30:00,off,1,off,516,14.7,22,26.8,45,25,25.4,25.4,-42,0,0,0.0203,0,0,1051524,2.20,0,5.70,1
2023-01-01 02:40:00,on,1,off,628,14.7,22,26.8,45,25,26.8,25.1,-53,0.710,0.110,0.184,0,0,1051545,2.30,0,5.70,1
2023-01-01 02:50:00,on,1,off,859,14.7,22,26.8,45,25,28.3,25.4,-14,2.58,0.340,0.404,0,0,1051616,2.80,0,6,1
2023-01-01 03:00:00,off,1,off,844,14.7,22,26.8,45,25,27.1,25.8,-1,0.830,0.240,0.317,0,0,1051677,2.90,0,5.80,1
2023-01-01 03:10:00,off,1,off,523,14.7,22,26.8,45,25,25.8,25.7,-15,0,0,0.0205,0,0,1051680,2.90,0,5.80,1
2023-01-01 03:20:00,off,1,off,516,14.7,22,26.8,45,25,25.6,25.5,-34,0,0,0.0204,0,0,1051683,2.90,0,5.70,1
2023-01-01 03:30:00,off,1,off,515,14.7,22,26.8,45,25,25.3,25.3,-58,0,0,0.0204,0,0,1051687,2.90,0,5.70,1
2023-01-01 03:40:00,on,1,off,814,14.6,22,26.9,45,25,28.0,25.1,-27,2.50,0.330,0.411,0,0,1051751,3.30,0,5.90,1
2023-01-01 03:50:00,on,1,off,859,14.5,22,26.9,45,25,27.4,25.6,-9,1.33,0.300,0.381,0,0,1051813,3.60,0,5.80,1
2023-01-01 04:00:00,off,1,off,676,14.5,22,26.9,45,25,27.4,25.6,-7,0.500,0.0900,0.130,0,0,1051842,3.70,0,5.70,1
2023-01-01 04:10:00,off,1,off,516,14.4,22,27.0,45,25,25.7,25.7,-26,0,0,0.0202,0,0,1051846,3.70,0,5.70,1
2023-01-01 04:20:00,off,1,off,516,14.3,22,27.0,45,25,25.4,25.4,-57,0,0,0.0203,0,0,1051850,3.70,0,5.70,1
2023-01-01 04:30:00,on,1,off,822,14.3,22,27.0,45,25,28.2,25.3,-33,2.52,0.340,0.429,0,0,1051916,4.10,0,5.80,1
2023-01-01 04:40:00,on,1,off,859,14.2,22,27.1,45,25,27.5,25.7,-23,1.33,0.300,0.384,0,0,1051979,4.30,0,5.80,1
2023-01-01 04:50:00,off,1,off,859,14,22,27.1,45,25,28.0,26.0,0,1.74,0.270,0.345,0,0,1052044,4.60,0,5.80,1
2023-01-01 05:00:00,off,1,off,535,13.9,22,27.2,45,25,26.0,26.0,-18,0,0,0.0210,0,0,1052048,4.60,0,5.80,1
2023-01-01 05:10:00,off,1,off,516,13.9,22,27.2,45,25,25.8,25.8,-42,0,0,0.0202,0,0,1052051,4.60,0,5.80,1
2023-01-01 05:20:00,on,1,off,650,13.9,22,27.2,45,25,27.0,25.5,-52,1,0.150,0.199,0,0,1052075,4.80,0,5.80,1
2023-01-01 05:30:00,on,1,off,859,13.7,22,27.3,45,25,28.4,25.6,-21,2.48,0.340,0.414,0,0,1052147,5.20,0,5.90,1
2023-01-01 05:40:00,on,1,off,859,13.6,22,27.3,45,25,27.8,26.0,-9,1.19,0.300,0.400,0,0,1052214,5.40,0,5.80,1
2023-01-01 05:50:00,off,1,off,670,13.6,22,27.3,45,25,27.3,26.1,-10,0.620,0.0900,0.122,0,0,1052240,5.50,0,5.80,1
2023-01-01 06:00:00,off,1,off,517,13.6,22,27.3,45,25,26.0,25.9,-30,0,0,0.0202,0,0,1052244,5.50,0,5.80,1
2023-01-01 06:10:00,off,1,off,515,13.6,22,27.3,45,25,25.7,25.6,-57,0,0,0.0202,0,0,1052247,5.50,0,5.70,1
2023-01-01 06:20:00,on,1,off,829,13.7,22,27.3,45,25,28.1,25.5,-31,2.44,0.330,0.431,0,0,1052315,5.90,0,5.80,1
2023-01-01 06:30:00,on,1,off,860,13.6,22,27.3,45,25,27.5,25.8,-17,1.27,0.300,0.385,0,0,1052378,6.20,0,5.80,1
2023-01-01 06:40:00,off,1,off,805,13.6,22,27.3,45,25,28.0,26.1,-3,1.29,0.210,0.262,0,0,1052430,6.40,0,5.80,1
2023-01-01 06:50:00,off,1,off,517,13.7,22,27.3,45,25,26.0,26,-21,0,0,0.0210,0,0,1052434,6.40,0,5.80,1
2023-01-01 07:00:00,off,1,off,516,13.9,22,27.2,45,25,25.8,25.8,-44,0,0,0.0207,0,0,1052437,6.40,0,5.70,1
2023-01-01 07:10:00,on,1,off,675,13.9,22,27.1,45,25,27.5,25.5,-46,1.37,0.200,0.266,0,0,1052473,6.60,0,5.80,1
2023-01-01 07:20:00,on,1,off,858,14,22,27.1,45,25,28.2,25.7,-18,2.17,0.320,0.390,0,0,1052541,7,0,5.80,1
2023-01-01 07:30:00,on,1,off,859,13.9,22,27.2,45,25,27.8,26.1,-3,1.33,0.300,0.402,0,0,1052608,7.20,0,5.80,1
2023-01-01 07:40:00,off,1,off,598,13.9,22,27.1,45,25,26.5,26.1,-13,0.200,0.0300,0.0425,0,0,1052622,7.20,0,5.70,1
2023-01-01 07:50:00,off,1,off,516,14,22,27.1,45,25,26.0,25.9,-34,0,0,0.0212,0,0,1052625,7.20,0,5.70,1
2023-01-01 08:00:00,off,1,off,532,14,22,27.1,45,25,25.6,25.6,-60,0,0,0.0220,0,0,1052629,7.20,0,5.70,1
2023-01-01 08:10:00,on,1,off,854,13.9,22,27.2,45,25,28.8,25.6,-25,2.73,0.370,0.475,0,0,1052703,7.70,0,5.80,1
2023-01-01 08:20:00,on,1,off,860,13.9,22,27.2,45,25,27.5,26.0,-13,1.16,0.300,0.394,0,0,1052768,7.90,0,5.70,1
2023-01-01 08:30:00,off,1,off,734,13.9,22,27.2,45,25,27.4,26.2,-6,0.970,0.150,0.187,0,0,1052806,8.10,0,5.70,1
2023-01-01 08:40:00,off,1,off,516,13.9,22,27.1,45,25,26.1,26.0,-25,0,0,0.0207,0,0,1052810,8.10,0,5.70,1
2023-01-01 08:50:00,off,1,off,518,14,22,27.1,45,25,25.7,25.7,-49,0,0,0.0204,0,0,1052813,8.10,0,5.70,1
2023-01-01 09:00:00,on,1,off,714,14.2,22,27.0,45,25,27.8,25.4,-42,1.69,0.240,0.323,0,0,1052859,8.30,0,5.70,1
2023-01-01 09:10:00,on,1,off,858,14.2,22,27.0,45,25,27.9,25.7,-21,1.88,0.310,0.379,0,0,1052923,8.70,0,5.80,1
2023-01-01 09:20:00,on,1,off,859,14.2,22,27.0,45,25,27.9,26.1,-2,1.49,0.300,0.404,0,0,1052991,8.90,0,5.70,1
2023-01-01 09:30:00,off,1,off,593,14.2,22,27.0,45,25,26.4,26.2,-14,0.210,0.0300,0.0432,0,0,1053004,9,0,5.70,1
2023-01-01 09:40:00,hwc,0,off,829,14.3,22,0,60,25,42.9,39.2,-16,2.58,1.04,1.20,0,0,1053168,9,0.400,5.70,3.30
2023-01-01 09:50:00,hwc,0,off,859,14.3,22,0,60,25,50.8,43.1,-16,5.46,2.14,2.27,0,0,1053550,9,1.30,5.70,3.40
2023-01-01 10:00:00,hwc,0,off,859,14.5,22,0,60,25,54.4,47.3,-16,5.02,2.19,2.32,0,0,1053935,9,2.10,5.70,3.30
2023-01-01 10:10:00,hwc,0,off,859,14.5,22,0,60,25,58.1,50.9,-16,4.76,2.30,2.44,0,0,1054342,9,2.90,5.70,3.20
2023-01-01 10:20:00,hwc,0,off,859,14.5,22,0,60,25,49.4,41.5,-16,5.74,2.02,2.18,0,0,1054710,9,3.90,5.70,3.30
2023-01-01 10:30:00,hwc,0,off,860,14.5,22,0,60,25,50.0,42.7,-16,5.31,2.03,2.17,0,0,1055070,9,4.80,5.70,3.40
2023-01-01 10:40:00,hwc,0,off,859,14.5,22,0,60,25,56.3,49,-16,4.99,2.27,2.40,0,0,1055470,9,5.60,5.70,3.30
2023-01-01 10:50:00,hwc,0,off,859,14.5,22,0,60,25,58.7,51.6,-16,4.68,2.32,2.45,0,0,1055876,9,6.40,5.70,3.30
2023-01-01 11:00:00,hwc,0,off,861,14.7,22,0,60,25,62.1,55.2,-16,4.44,2.43,2.57,0,0,1056303,9,7.20,5.70,3.20
2023-01-01 11:10:00,off,1,off,757,14.8,22,26.6,60,25,47.3,42.7,34,0.830,1.39,1.37,0,0,1056582,9.10,7.60,5.70,3.20
2023-01-01 11:20:00,off,1,off,519,15,22,26.6,60,25,26.3,26.3,31,0,0,0.0221,0,0,1056586,9.10,7.60,5.70,3.20
2023-01-01 11:30:00,off,1,off,515,15.3,22,26.5,60,25,25.8,25.8,17,0,0,0.0321,0,0,1056592,9.10,7.60,5.70,3.20
2023-01-01 11:40:00,off,1,off,513,15.3,22,26.5,60,25,25.5,25.4,-3,0,0,0.0368,0,0,1056598,9.10,7.60,5.70,3.20
2023-01-01 11:50:00,off,1,off,515,15.3,22,26.5,60,25,25.2,25.2,-29,0,0,0.0217,0,0,1056602,9.10,7.60,5.70,3.20
2023-01-01 12:00:00,off,1,off,518,15.3,22,26.5,60,25,25.1,25.0,-57,0,0,0.0205,0,0,1056605,9.10,7.60,5.70,3.20
2023-01-01 12:10:00,on,1,off,833,15.4,22,26.4,60,25,28.2,25.0,-26,2.67,0.360,0.446,0,0,1056674,9.60,7.60,5.80,3.20
2023-01-01 12:20:00,on,1,off,856,15.4,22,26.4,60,25,27.3,25.4,-10,1.41,0.300,0.387,0,0,1056737,9.80,7.60,5.70,3.20
2023-01-01 12:30:00,off,1,off,679,15.4,22,26.4,60,25,26.9,25.7,-8,0.570,0.0900,0.119,0,0,1056767,9.90,7.60,5.70,3.20
2023-01-01 12:40:00,off,1,off,519,15.5,22,26.3,60,25,25.7,25.6,-20,0,0,0.0244,0,0,1056771,9.90,7.60,5.70,3.20
2023-01-01 12:50:00,off,1,off,516,15.6,22,26.3,55,25,25.3,25.3,-33,0,0,0.0197,0,0,1056774,9.90,7.60,5.70,3.20
2023-01-01 13:00:00,off,1,off,517,15.4,22,26.4,55,25,25.2,25.2,-58,0,0,0.0197,0,0,1056777,9.90,7.60,5.70,3.20
2023-01-01 13:10:00,on,1,off,805,15.4,22,26.4,55,25,28.3,25.1,-27,2.51,0.320,0.400,0,0,1056842,10.3,7.60,5.80,3.20
2023-01-01 13:20:00,hwc,0,off,873,15.4,22,0,55,25,46.4,41.7,-24,2.67,1.54,1.64,0,0,1057092,10.4,7.90,5.80,3.10
2023-01-01 13:30:00,hwc,0,off,860,15.3,22,0,55,25,53.2,45.6,-24,5.50,2.22,2.35,0,0,1057489,10.4,8.80,5.80,3.10
2023-01-01 13:40:00,hwc,0,off,859,15.2,22,0,55,25,56.6,49.3,-24,4.98,2.23,2.36,0,0,1057881,10.4,9.70,5.80,3.10
2023-01-01 13:50:00,off,1,off,792,15.1,22,26.6,55,25,47.3,42.1,18,3.91,1.49,1.52,0,0,1058176,10.5,10.2,5.80,3.10
2023-01-01 14:00:00,off,1,off,515,15.0,22,26.6,55,25,25.8,25.8,5,0,0,0.0202,0,0,1058179,10.5,10.2,5.80,3.10
2023-01-01 14:10:00,off,1,off,518,15,22,26.6,55,25,25.5,25.5,-14,0,0,0.0205,0,0,1058183,10.5,10.2,5.80,3.10
2023-01-01 14:20:00,off,1,off,516,15,22,26.6,55,25,25.3,25.3,-38,0,0,0.0202,0,0,1058186,10.5,10.2,5.80,3.10
2023-01-01 14:30:00,on,1,off,627,14.8,22,26.7,55,25,26.3,25.1,-58,0.420,0.0700,0.129,0,0,1058197,10.6,10.2,5.80,3.10
2023-01-01 14:40:00,on,1,off,859,14.8,22,26.8,55,25,28.6,25.3,-14,2.84,0.370,0.440,0,0,1058274,11.1,10.2,5.80,3.10
2023-01-01 14:50:00,off,1,off,843,14.7,22,26.8,55,25,27.0,25.7,-1,0.960,0.240,0.314,0,0,1058334,11.3,10.2,5.80,3.10
2023-01-01 15:00:00,off,1,off,521,14.5,22,26.9,55,25,25.6,25.6,-18,0,0,0.0205,0,0,1058338,11.3,10.2,5.80,3.10
2023-01-01 15:10:00,off,1,off,514,14.6,22,26.8,55,25,25.4,25.4,-39,0,0,0.0207,0,0,1058342,11.3,10.2,5.80,3.10
2023-01-01 15:20:00,on,1,off,581,14.7,22,26.8,55,25,26.0,25.2,-58,0.330,0.0500,0.105,0,0,1058349,11.3,10.2,5.80,3.10
2023-01-01 15:30:00,on,1,off,857,14.7,22,26.8,55,25,28.4,25.2,-18,2.80,0.370,0.433,0,0,1058425,11.8,10.2,5.80,3.10
2023-01-01 15:40:00,on,1,off,856,14.4,22,27.1,55,25,27.1,25.5,-9,1.19,0.300,0.399,0,0,1058491,12,10.2,5.80,3.10
2023-01-01 15:50:00,off,1,off,710,14,22,27.1,55,25,27.6,25.7,-11,0.820,0.120,0.161,0,0,1058525,12.2,10.2,5.80,3.10
2023-01-01 16:00:00,off,1,off,515,13.9,22,27.2,45,25,25.7,25.7,-36,0,0,0.0208,0,0,1058528,12.2,10.2,5.80,3.10
2023-01-01 16:10:00,on,1,off,605,13.7,22,27.3,42,25,26.0,25.3,-61,0.340,0.0500,0.110,0,0,1058536,12.2,10.2,5.80,3.10
2023-01-01 16:20:00,on,1,off,859,13.6,22,27.3,42,25,28.7,25.5,-26,2.80,0.380,0.445,0,0,1058615,12.7,10.2,5.80,3.10
2023-01-01 16:30:00,on,1,off,863,13.3,22,27.5,42,25,27.5,25.8,-24,1.20,0.340,0.423,0,0,1058685,12.9,10.2,5.80,3.10
2023-01-01 16:40:00,on,1,off,859,13.2,22,27.5,42,25,28.4,25.9,-7,2.09,0.300,0.386,0,0,1058750,13.3,10.2,5.80,3.10
2023-01-01 16:50:00,off,1,off,688,13.1,22,27.5,42,25,27.1,26,-15,0.630,0.120,0.137,0,0,1058780,13.4,10.2,5.80,3.10
2023-01-01 17:00:00,off,1,off,517,12.6,22,27.8,42,25,26.0,26.0,-45,0,0,0.0220,0,0,1058783,13.4,10.2,5.80,3.10
2023-01-01 17:10:00,on,1,off,708,12.3,22,28.1,42,25,27.8,25.6,-52,1.62,0.270,0.310,0,0,1058828,13.6,10.2,5.80,3.10
2023-01-01 17:20:00,on,1,off,856,12,22,28.1,42,25,28.6,25.7,-41,2.32,0.400,0.454,0,0,1058905,14,10.2,5.80,3.10
2023-01-01 17:30:00,on,1,off,863,11.9,22,28.1,42,25,28.4,26.1,-31,1.89,0.330,0.411,0,0,1058974,14.4,10.2,5.80,3.10
2023-01-01 17:40:00,on,1,off,860,11.7,22,28.3,42,25,28.7,26.1,-18,2.06,0.300,0.391,0,0,1059039,14.7,10.2,5.90,3.10
2023-01-01 17:50:00,on,1,off,856,11.6,22,28.3,42,25,28.8,26.3,-3,2.05,0.300,0.393,0,0,1059105,15.1,10.2,5.90,3.10
2023-01-01 18:00:00,off,1,off,618,11.6,22,28.3,42,25,26.9,26.5,-23,0.210,0.0300,0.0749,0,0,1059123,15.1,10.2,5.90,3.10
2023-01-01 18:10:00,off,1,off,515,11.5,22,28.3,42,25,26.2,26.2,-57,0,0,0.0202,0,0,1059126,15.1,10.2,5.90,3.10
2023-01-01 18:20:00,on,1,off,830,11.4,22,28.3,42,25,29.0,25.9,-42,2.45,0.380,0.464,0,0,1059199,15.5,10.2,5.90,3.10
2023-01-01 18:30:00,on,1,off,858,11.6,22,28.3,42,25,28.1,26.2,-41,1.36,0.330,0.418,0,0,1059268,15.8,10.2,5.90,3.10
2023-01-01 18:40:00,on,1,off,861,11.5,22,28.3,42,25,28.7,26.4,-26,1.99,0.320,0.407,0,0,1059337,16.1,10.2,5.90,3.10
2023-01-01 18:50:00,on,1,off,858,11.4,22,28.3,42,25,28.8,26.4,-9,2.08,0.300,0.399,0,0,1059403,16.5,10.2,5.90,3.10
2023-01-01 19:00:00,off,1,off,796,11.3,22,28.4,42,25,28.3,26.6,-8,1.46,0.210,0.261,0,0,1059454,16.7,10.2,5.90,3.10
2023-01-01 19:10:00,off,1,off,517,11.2,22,28.5,42,25,26.6,26.6,-45,0,0,0.0213,0,0,1059458,16.7,10.2,5.90,3.10
2023-01-01 19:20:00,on,1,off,744,11.1,22,28.5,42,25,28.7,26.2,-49,1.91,0.320,0.375,0,0,1059514,17,10.2,5.90,3.10
2023-01-01 19:30:00,on,1,off,856,11.0,22,28.5,42,25,28.8,26.3,-42,2.03,0.380,0.452,0,0,1059589,17.4,10.2,5.90,3.10
2023-01-01 19:40:00,on,1,off,859,10.9,22,28.7,42,25,29.0,26.6,-31,1.97,0.340,0.423,0,0,1059661,17.7,10.2,5.90,3.10
2023-01-01 19:50:00,on,1,off,862,10.7,22,28.7,42,25,29.3,26.8,-14,2.10,0.300,0.396,0,0,1059727,18.1,10.2,5.90,3.10
2023-01-01 20:00:00,off,1,off,841,10.7,22,28.7,45,25,27.7,26.8,-4,1.68,0.240,0.312,0,0,1059786,18.4,10.2,5.90,3.10
2023-01-01 20:10:00,off,1,off,521,10.8,22,28.6,45,25,26.8,26.7,-38,0,0,0.0218,0,0,1059790,18.4,10.2,5.90,3.10
2023-01-01 20:20:00,on,1,off,645,10.9,22,28.6,45,25,27.8,26.5,-55,0.980,0.180,0.230,0,0,1059819,18.5,10.2,5.90,3.10
2023-01-01 20:30:00,on,1,off,858,11.2,22,28.4,45,25,29.4,26.6,-34,2.45,0.350,0.442,0,0,1059896,18.9,10.2,5.90,3.10
2023-01-01 20:40:00,on,1,off,859,11.4,22,28.3,45,25,28.5,26.9,-28,1.28,0.340,0.432,0,0,1059968,19.2,10.2,5.90,3.10
2023-01-01 20:50:00,on,1,off,860,11.6,22,28.3,45,25,29.4,27,1,2.07,0.300,0.375,0,0,1060035,19.5,10.2,5.90,3.10
2023-01-01 21:00:00,off,1,off,552,11.6,22,28.3,45,25,27.1,27.0,-16,0,0,0.0230,0,0,1060041,19.5,10.2,5.90,3.10
2023-01-01 21:10:00,off,1,off,515,11.6,22,28.3,45,25,26.8,26.7,-40,0,0,0.0213,0,0,1060045,19.5,10.2,5.90,3.10
2023-01-01 21:20:00,on,1,off,617,11.6,22,28.3,45,25,27.4,26.4,-56,0.660,0.120,0.175,0,0,1060064,19.6,10.2,5.90,3.10
2023-01-01 21:30:00,on,1,off,858,11.7,22,28.2,45,25,29.4,26.4,-25,2.59,0.370,0.448,0,0,1060142,20.1,10.2,5.90,3.10
2023-01-01 21:40:00,on,1,off,859,11.6,22,28.3,45,25,28.3,26.8,-18,1.10,0.300,0.409,0,0,1060210,20.3,10.2,5.90,3.10
2023-01-01 21:50:00,off,1,off,808,11.6,22,28.3,45,25,28.9,26.9,-4,1.40,0.210,0.276,0,0,1060263,20.5,10.2,5.90,3.10
2023-01-01 22:00:00,off,1,off,516,11.6,22,28.3,45,25,26.9,26.9,-25,0,0,0.0214,0,0,1060267,20.5,10.2,5.90,3.10
2023-01-01 22:10:00,off,1,off,516,11.6,22,28.2,45,25,26.6,26.6,-52,0,0,0.0214,0,0,1060270,20.5,10.2,5.90,3.10
2023-01-01 22:20:00,on,1,off,775,11.7,22,28.2,45,25,29.2,26.3,-38,2.18,0.360,0.399,0,0,1060331,20.8,10.2,5.90,3.10
2023-01-01 22:30:00,on,1,off,859,11.7,22,28.2,45,25,28.8,26.6,-24,1.57,0.300,0.386,0,0,1060396,21.1,10.2,5.90,3.10
2023-01-01 22:40:00,on,1,off,859,11.7,22,28.2,45,25,28.9,26.9,-7,1.61,0.300,0.411,0,0,1060465,21.4,10.2,5.90,3.10
2023-01-01 22:50:00,off,1,off,635,11.7,22,28.2,45,25,28.2,27.0,-14,0.420,0.0600,0.0870,0,0,1060486,21.5,10.2,5.90,3.10
2023-01-01 23:00:00,off,1,off,516,11.7,22,28.2,45,25,26.8,26.7,-39,0,0,0.0213,0,0,1060490,21.5,10.2,5.90,3.10
2023-01-01 23:10:00,on,1,off,616,11.7,22,28.2,45,25,27.4,26.4,-59,0.630,0.120,0.165,0,0,1060506,21.5,10.2,5.90,3.10
2023-01-01 23:20:00,on,1,off,859,11.7,22,28.2,45,25,29.5,26.4,-27,2.62,0.370,0.453,0,0,1060585,22,10.2,5.90,3.10
2023-01-01 23:30:00,on,1,off,860,11.7,22,28.2,45,25,28.5,26.8,-19,1.08,0.300,0.409,0,0,1060653,22.2,10.2,5.80,3.10
2023-01-01 23:40:00,off,1,off,816,11.7,22,28.2,45,25,28.9,26.9,-3,1.39,0.210,0.283,0,0,1060708,22.4,10.2,5.90,3.10
2023-01-01 23:50:00,off,1,off,517,11.7,22,28.2,45,25,26.9,26.9,-23,0,0,0.0214,0,0,1060711,22.4,10.2,5.80,3.10
2023-01-02 00:00:00,off,1,off,516,11.5,22,28.3,45,25,26.6,26.6,-52,0,0,0.0213,4,4,1060715,22.4,10.2,5.80,3.10
2023-01-02 00:10:00,on,1,off,766,11.5,22,28.3,45,25,28.9,26.3,-39,1.90,0.320,0.401,4,4,1060774,22.8,10.2,5.90,3.10
2023-01-02 00:20:00,on,1,off,858,11.6,22,28.3,45,25,28.8,26.6,-23,1.60,0.300,0.387,4,4,1060839,23.1,10.2,5.80,3.10
2023-01-02 00:30:00,on,1,off,859,11.6,22,28.3,45,25,28.8,26.9,-6,1.58,0.300,0.411,4,4,1060908,23.3,10.2,5.80,3.10
2023-01-02 00:40:00,off,1,off,642,11.6,22,28.2,45,25,28.2,27.0,-13,0.410,0.0600,0.0990,4,4,1060930,23.4,10.2,5.80,3.10
2023-01-02 00:50:00,off,1,off,516,11.7,22,28.2,45,25,26.8,26.8,-37,0,0,0.0213,4,4,1060934,23.4,10.2,5.80,3.10
2023-01-02 01:00:00,on,1,off,599,11.7,22,28.2,45,25,27.4,26.4,-58,0.420,0.0900,0.138,4,4,1060947,23.5,10.2,5.80,3.10
2023-01-02 01:10:00,on,1,off,859,11.7,22,28.2,45,25,29.6,26.5,-25,2.68,0.390,0.460,4,4,1061027,23.9,10.2,5.90,3.10
2023-01-02 01:20:00,on,1,off,860,11.7,22,28.2,45,25,28.4,26.9,-18,1.06,0.300,0.408,4,4,1061095,24.1,10.2,5.80,3.10
2023-01-02 01:30:00,off,1,off,810,11.7,22,28.2,45,25,29.0,26.9,-4,1.36,0.210,0.275,4,4,1061149,24.4,10.2,5.80,3.10
2023-01-02 01:40:00,off,1,off,517,11.8,22,28.1,45,25,26.9,26.9,-25,0,0,0.0212,4,4,1061153,24.4,10.2,5.80,3.10
2023-01-02 01:50:00,off,1,off,515,11.9,22,28.1,45,25,26.6,26.6,-52,0,0,0.0212,4,4,1061157,24.4,10.2,5.80,3.10
2023-01-02 02:00:00,on,1,off,773,11.7,22,28.2,45,25,29.2,26.3,-38,2.13,0.350,0.394,4,4,1061218,24.7,10.2,5.80,3.10
2023-01-02 02:10:00,on,1,off,860,11.6,22,28.3,45,25,28.8,26.7,-23,1.59,0.300,0.386,4,4,1061283,25,10.2,5.80,3.10
2023-01-02 02:20:00,on,1,off,861,11.6,22,28.3,45,25,28.8,26.9,-5,1.60,0.300,0.411,4,4,1061351,25.3,10.2,5.80,3.10
2023-01-02 02:30:00,off,1,off,638,11.6,22,28.3,45,25,28.2,27.0,-13,0.400,0.0600,0.0939,4,4,1061373,25.3,10.2,5.80,3.10
2023-01-02 02:40:00,off,1,off,516,11.6,22,28.3,45,25,26.8,26.8,-37,0,0,0.0213,4,4,1061376,25.3,10.2,5.80,3.10
2023-01-02 02:50:00,on,1,off,588,11.6,22,28.3,45,25,27.0,26.4,-61,0.310,0.0600,0.125,4,4,1061386,25.4,10.2,5.80,3.10
2023-01-02 03:00:00,on,1,off,860,11.7,22,28.2,45,25,29.6,26.4,-28,2.73,0.400,0.467,4,4,1061468,25.8,10.2,5.80,3.10
2023-01-02 03:10:00,on,1,off,860,11.7,22,28.2,45,25,28.4,26.8,-20,1.04,0.300,0.407,4,4,1061535,26,10.2,5.80,3.10
2023-01-02 03:20:00,off,1,off,837,11.7,22,28.2,45,25,29,26.9,-1,1.56,0.240,0.301,4,4,1061595,26.3,10.2,5.80,3.10
2023-01-02 03:30:00,off,1,off,520,11.7,22,28.2,45,25,26.9,26.9,-21,0,0,0.0215,4,4,1061598,26.3,10.2,5.80,3.10
2023-01-02 03:40:00,off,1,off,515,11.8,22,28.1,45,25,26.7,26.6,-48,0,0,0.0214,4,4,1061602,26.3,10.2,5.80,3.10
2023-01-02 03:50:00,on,1,off,728,11.9,22,28.1,45,25,28.7,26.3,-42,1.62,0.270,0.343,4,4,1061652,26.6,10.2,5.80,3.10
2023-01-02 04:00:00,on,1,off,859,11.9,22,28.1,45,25,28.8,26.6,-23,1.83,0.310,0.392,4,4,1061719,26.9,10.2,5.80,3.10
2023-01-02 04:10:00,on,1,off,859,11.9,22,28.1,45,25,28.8,26.6,-9,1.41,0.300,0.410,4,4,1061787,27.1,10.2,5.80,3.10
2023-01-02 04:20:00,off,1,off,679,11.9,22,28.1,45,25,28.2,27.0,-10,0.600,0.0900,0.136,4,4,1061817,27.3,10.2,5.80,3.10
2023-01-02 04:30:00,off,1,off,516,12,22,28.1,45,25,26.9,26.8,-32,0,0,0.0212,4,4,1061820,27.3,10.2,5.80,3.10
2023-01-02 04:40:00,off,1,off,544,12.1,22,28.0,45,25,26.5,26.5,-63,0,0,0.0411,4,4,1061824,27.3,10.2,5.80,3.10
2023-01-02 04:50:00,on,1,off,857,12.2,22,28.0,45,25,29.7,26.4,-28,2.88,0.430,0.504,4,4,1061904,27.7,10.2,5.80,3.10
